seed,variant,latent_dim,window_size,AUC-ROC,AUC-PR,R-AUC-ROC,R-AUC-PR,VUS-ROC,VUS-PR
2042,ci,32,64,0.5950022787993084,0.17309908506370597,0.6494931966113293,0.21934331922941885,0.6377450891172811,0.19786187306970965
2042,ci,32,128,0.6002553041018387,0.17575651437679002,0.6692449346971957,0.22966522151198904,0.6465054346033716,0.20493959707477938
2042,ci,64,16,0.5319406274509805,0.15664958305405394,0.5840474186270108,0.190872058455066,0.5703843016262758,0.17338185897362263
2042,ci,64,32,0.5324666038032375,0.15533321813775328,0.590108579756662,0.19358324176200134,0.575262375035557,0.1757390099093832
2042,ci,64,64,0.5695764576457646,0.17417383126556418,0.6391044740885071,0.23265839220199416,0.6199137056579784,0.20869911213544173
2042,ci,64,128,0.6100242809995287,0.18061632835455066,0.6805487929793586,0.24045782466622656,0.6583059540513099,0.21265594306131863
2042,ci,128,16,0.5132473725490196,0.15369916105882322,0.5660180664273224,0.18807640091803918,0.5529419781770042,0.17054232559954113
2042,ci,128,32,0.5012918434700613,0.15043618833580616,0.5594225288268345,0.1860050182592934,0.5423693514149195,0.16834270871152832
2042,ci,128,64,0.590779545811724,0.1920986483809153,0.6592370331162272,0.2608003383895595,0.6398494005250249,0.23003475754957137
2042,ci,128,128,0.6094988998899891,0.1938366799634862,0.6792941619650831,0.2577629538895819,0.6568277985226371,0.2274971733513042
2067,ci,16,16,0.5590316862745097,0.1562373308052131,0.6109304258209892,0.19473561142478238,0.5955731388418253,0.17358286181413607
2067,ci,16,32,0.6117116925978312,0.1696951123881587,0.6563670826192106,0.2090082535771626,0.6451541223208918,0.1884501568877394
2067,ci,16,64,0.6346817538896747,0.1798809687545676,0.689676817256292,0.23221779870251869,0.6746094583636886,0.20779426832799455
2067,ci,16,128,0.6461370422756562,0.18609830854946968,0.7159356249404083,0.25359049534426814,0.6913726128163227,0.2213417650017605
2067,ci,32,16,0.5560273725490196,0.15614180569561575,0.6153856961173857,0.20043218464800683,0.5980402969438678,0.177475167936963
2067,ci,32,32,0.5407289014615748,0.15458835528880513,0.602596388825379,0.1979150403354183,0.5853181510608655,0.17728215731305036
2067,ci,32,64,0.6348514065692283,0.18265986366836404,0.696148775180562,0.2408079032559493,0.6785259522434104,0.21492331463299885
2067,ci,32,128,0.6409354078264968,0.1862197795113946,0.7112197215819852,0.25309434529728336,0.6860404562122697,0.22139730580456007
2067,ci,64,16,0.5468569019607843,0.15317943243136406,0.6091180176996097,0.19582853133420697,0.589620909238867,0.17409096828080678
2067,ci,64,32,0.5221632877573472,0.152185526820805,0.5765127129708368,0.19148482652327903,0.5630777794996046,0.17182127091522956
2067,ci,64,64,0.6176122112211221,0.20926069872551428,0.7080850921112114,0.34175559128741834,0.6760686553789976,0.2849326471822299
2067,ci,64,128,0.646206781392425,0.18811582364056634,0.7062606552315417,0.24528107848830244,0.6875654530718502,0.21856064934831942
2067,ci,128,16,0.5367826274509804,0.15405428979284946,0.5945860160034313,0.19310187837456388,0.5778427924155902,0.17345688837676024
2067,ci,128,32,0.5285034181989627,0.1582243433174847,0.5915047838675311,0.2062323737747515,0.5728710358576854,0.18154262678388558
2067,ci,128,64,0.5872450102153073,0.18340400008456012,0.6573155345348732,0.26522962240740056,0.6386711918268397,0.22981690875602648
2067,ci,128,128,0.6914719471947195,0.24130355437685552,0.7739650177228615,0.3498786903134333,0.7439781001691739,0.2981726403613795
