seed,variant,latent_dim,window_size,AUC-ROC,AUC-PR,R-AUC-ROC,R-AUC-PR,VUS-ROC,VUS-PR
2026,ci,16,16,0.5452832156862745,0.1696507578056032,0.5837166437240663,0.19660482604629545,0.579401358535054,0.1836270624344277
2026,ci,16,32,0.5067832783278328,0.1580127112471055,0.5570780879409397,0.1869538171893501,0.5443726546660016,0.17222378331410607
2026,ci,16,64,0.5096969196919692,0.15504007616634344,0.563156336288756,0.1859022316004625,0.548661429970457,0.16979752780734428
2026,ci,16,128,0.5126886295772435,0.15886367515782562,0.5673880618422661,0.19146173273123931,0.5531964525855674,0.17575639143439714
2026,ci,32,16,0.5203951372549019,0.15907958050044071,0.5706048652143965,0.19021843750649997,0.5580796757333918,0.1742368511150115
2026,ci,32,32,0.5067206899261355,0.14869899615702323,0.5573548985901386,0.1806413928834769,0.5448036455234337,0.16460237003702852
2026,ci,32,64,0.5112196291057678,0.15323420510651378,0.5686071765351389,0.18765513890403196,0.5519698290175714,0.16995984934413438
2026,ci,32,128,0.516466839541097,0.15783552726349956,0.5708912295330378,0.18920321446376384,0.5560177012573032,0.17386562029888428
2026,ci,64,16,0.5393501960784314,0.16214002395533,0.5775379971656206,0.1902400831416076,0.5729306507917981,0.17648124757847433
2026,ci,64,32,0.5059071585730002,0.15330441181178348,0.5556049335490088,0.18639774329690412,0.543848688211647,0.16894928960620484
2026,ci,64,64,0.5373925428257111,0.16381265411707396,0.5889748502210099,0.19649560799740434,0.5759652053034688,0.18032688980490974
2026,ci,64,128,0.512468882602546,0.15218413577086112,0.5746040786800256,0.18640853631396423,0.5553628254107028,0.16971743819447677
2026,ci,128,16,0.5245404705882353,0.1596359891718596,0.5672293004967692,0.1893211457151515,0.5606737861772718,0.17350335304166126
2026,ci,128,32,0.5119403583215464,0.15484224116319978,0.5669126808218746,0.1897709561593714,0.5529309825038149,0.17275550574416193
2026,ci,128,64,0.5146924406726388,0.15628414985455943,0.5703981037478446,0.18846604559584818,0.5551213171950649,0.17240758327049566
2026,ci,128,128,0.5646497721200691,0.1672548888835244,0.6155997554155145,0.2011397298082881,0.6039481784721478,0.18495005887043342
2042,ci,16,16,0.5030967058823529,0.15075275411329325,0.5645050442523444,0.18693304392224874,0.5479848472842515,0.1704771320553438
2042,ci,16,32,0.523517444601603,0.15629424831029615,0.5795258606546126,0.19316532785130583,0.5643474611014628,0.17327399299951649
2042,ci,16,64,0.5122787207292158,0.15394452427008684,0.5717857030674598,0.19115621005428585,0.55447676737385,0.17076494368245768
2042,ci,16,128,0.5209505736287915,0.1547418080863876,0.5779302137571798,0.1895610791671477,0.561981899007697,0.1723670084954482
2042,ci,32,16,0.5379326274509804,0.16611242088180994,0.5874706201149319,0.20133076953289666,0.575759755298925,0.18242190800403266
2042,ci,32,32,0.5121451359421657,0.15495968922960193,0.5752364312145978,0.1944897769301964,0.5562848173943403,0.17558707748991537
2042,ci,32,64,0.528497171145686,0.1586216945194291,0.5823925329393976,0.19459758942695776,0.5694124416484104,0.17610970944111387
2042,ci,32,128,0.5246900047147572,0.15692534771711175,0.5808486173129007,0.1915893689451578,0.5646389380809598,0.17436726976538192
2042,ci,64,16,0.5135875294117647,0.151504240924804,0.5677882636254823,0.1847272194167981,0.5523816728064913,0.16717826955125162
2042,ci,64,32,0.5147504321860757,0.15384977003474082,0.5697443165138515,0.18733062072038775,0.5547977074480155,0.1707103102629322
2042,ci,64,64,0.5381230551626591,0.16453696043110666,0.5975789520817674,0.2069382431647575,0.5818297426889497,0.18727787416943883
2042,ci,64,128,0.5302967939651109,0.15524008087767277,0.5892854930759427,0.19095438866607256,0.5719085228902596,0.17322223701961048
2042,ci,128,16,0.5168457647058823,0.15392128274345881,0.5689961309244927,0.18854736711528963,0.556200965673389,0.17100375268017237
2042,ci,128,32,0.5077192362093352,0.15174687936595163,0.5640983938060868,0.18730244733809834,0.5480316141413848,0.16959230460076097
2042,ci,128,64,0.5305709963853529,0.1628255482738662,0.5841011225506155,0.19511161774480007,0.5704871544296752,0.1791691408614594
2042,ci,128,128,0.5211142935722144,0.1500807178394281,0.5699411322842204,0.1811372754115291,0.5583275229686565,0.16491089893385724
2067,ci,16,16,0.506602156862745,0.14614311547367997,0.5680944856665164,0.18508386735383608,0.5470949308055254,0.16356636964495977
2067,ci,16,32,0.5017399025616847,0.14827957427416782,0.5644543686051778,0.18595061321258632,0.5425833122502375,0.16583519648192657
2067,ci,16,64,0.5088199748546283,0.1513241837126922,0.5672413355927581,0.18685390354292733,0.5488523769665027,0.16799443150563578
2067,ci,16,128,0.5152475640421185,0.15124236352384662,0.5755136016762205,0.18834022831012395,0.5560806426548653,0.16874811731575035
2067,ci,32,16,0.4989852549019608,0.14448466766649617,0.5664980748030601,0.18807410979082861,0.543317045547393,0.16461676157035565
2067,ci,32,32,0.5016298915605847,0.1474843853880975,0.5658961676105249,0.1858568145184738,0.545745885042094,0.16614048820869123
2067,ci,32,64,0.5033366336633663,0.14947370505564103,0.5676384452747849,0.18617216027894448,0.546423788237766,0.16760957184001574
2067,ci,32,128,0.5079027974225995,0.14881213514766067,0.5694940666934767,0.18579947229401278,0.5493566140343265,0.16658087320306983
2067,ci,64,16,0.5010847843137255,0.14437801985052162,0.5673754661802551,0.18394681318323242,0.543810328840824,0.1627199191525104
2067,ci,64,32,0.5013582429671538,0.15021481088975885,0.5551611341467966,0.18360984500525612,0.5409691333753621,0.16697063915821145
2067,ci,64,64,0.5243326261197547,0.15289361673169108,0.5880203298540998,0.19412405983205971,0.5653898489678312,0.17138527176820145
2067,ci,64,128,0.5203063413484206,0.15586182735968077,0.5801323751422585,0.19026129116534385,0.561435536940793,0.17263181119197085
2067,ci,128,16,0.511380862745098,0.14770666186838805,0.5697777477969991,0.18426726993168369,0.5512453818798645,0.16510001621101406
2067,ci,128,32,0.49895945308816597,0.14713302450323362,0.5571345895034042,0.18178186737784807,0.538453941036657,0.16358151290273626
2067,ci,128,64,0.5022850070721357,0.1505279323075192,0.5533192574253624,0.18035842530352225,0.5416265031033208,0.16583820064298838
2067,ci,128,128,0.5837477604903347,0.18863321477032977,0.6437504326402544,0.2337522928143385,0.6259691928893242,0.2116608892017217
