seed,variant,latent_dim,window_size,AUC-ROC,AUC-PR,R-AUC-ROC,R-AUC-PR,VUS-ROC,VUS-PR
2042,ci,128,32,0.507271059248782,0.15184574416298896,0.5617245790771943,0.18841897111491504,0.5480618341617592,0.16940781381577225
2042,ci,128,64,0.5023827204148986,0.15451194410619254,0.553730377575649,0.18801278879330818,0.5414500083754602,0.17214143671416143
2042,ci,128,128,0.4945654565456546,0.15350905799603248,0.551165429360428,0.18497667315872957,0.5363309865558507,0.1696579588236365
2067,ci,16,16,0.5036715294117647,0.15163442409782718,0.5658767917392401,0.18956740407473766,0.5475964614716462,0.17136439352953262
2067,ci,16,32,0.4947628477133428,0.14659194438956724,0.5593500103245275,0.1853015762661139,0.5377815482480224,0.16461144019755575
2067,ci,16,64,0.5038510922520822,0.15066678157188904,0.5658214500083092,0.18656801734793244,0.5451456591504271,0.16726427117268153
2067,ci,16,128,0.5043811095395254,0.14954071866878654,0.5620853658480371,0.18488544697317819,0.5444866110304661,0.166560805152049
2067,ci,32,16,0.49283439215686276,0.1467538967793393,0.5561193246288917,0.1837883862691277,0.5360816403612317,0.16460664469353406
2067,ci,32,32,0.5120915055791293,0.15833100647629472,0.5670327889429957,0.19219089249745414,0.553259299855787,0.1759986649977217
2067,ci,32,64,0.5127150715071507,0.15248580489158162,0.5740411867617455,0.18815182707886283,0.5540739999432966,0.16894402487455987
2067,ci,32,128,0.5069875058934465,0.1488764402060115,0.5687114617823356,0.1846553099145437,0.5476180711519723,0.16553609593539
2067,ci,64,16,0.4890918431372549,0.14686554546860747,0.5532998298191745,0.18701608949447543,0.5323021925957139,0.16499655447515188
2067,ci,64,32,0.48890715857300016,0.1447394081180165,0.5472817775951612,0.1792191860870414,0.5294884789592228,0.16098893786240717
2067,ci,64,64,0.5111465503693227,0.15397427940453312,0.572351343469477,0.19074417032177793,0.5539972494432096,0.1724819495624069
2067,ci,64,128,0.49896872544397297,0.14490297876768093,0.5638205672556501,0.18047985752179735,0.5412499339400182,0.1619279010661672
2067,ci,128,16,0.4872415294117647,0.14760439792795776,0.5455603388747107,0.18132509669448293,0.5275060562221544,0.16329990938843947
2067,ci,128,32,0.49294287285871446,0.14869308950276783,0.54584727919871,0.18062654893401836,0.5313869793183811,0.1640016208122474
2067,ci,128,64,0.49684889203206034,0.15108108490061406,0.5538823946129686,0.18622931466426906,0.538299618974194,0.1671224564030213
2067,ci,128,128,0.4989225994027975,0.15184268573744608,0.5546907708057442,0.18406213277402378,0.5395457111888434,0.16749598769633553
