seed,variant,latent_dim,window_size,AUC-ROC,AUC-PR,R-AUC-ROC,R-AUC-PR,VUS-ROC,VUS-PR
2026,cd,16,16,0.9992110588235295,0.9950568394251563,0.9767556878188419,0.9484478999063486,0.999403501866175,0.9958642348799651
2026,cd,16,32,0.9919133270469904,0.9500026535188408,0.9700852731976957,0.9073673830581678,0.9927094396550611,0.9505053363889051
2026,cd,16,64,0.9815016501650166,0.8876359366071853,0.9723888563196799,0.8785217211946027,0.985193424227985,0.9027320760458859
2026,cd,16,128,0.9769810623919535,0.8578054735397607,0.9721418725285456,0.8586073030486203,0.9811041640255435,0.8729564003937224
2026,cd,32,16,0.9998560784313726,0.9988541488244801,0.9779159772941663,0.9535693648413134,0.9999794539659046,0.9998155802148243
2026,cd,32,32,0.9998357692912148,0.9990077309794474,0.9810850786137578,0.9614893758343885,0.99994010830005,0.9995527618296625
2026,cd,32,64,0.9922267012415528,0.9540824118177622,0.9817615530143752,0.9350817003593388,0.9945259147427599,0.9645257721421618
2026,cd,32,128,0.9813395410969669,0.8951710160980274,0.9786507160823865,0.8948115661553555,0.9855852636894283,0.9088874094021056
2026,cd,64,16,0.9997743529411764,0.9981940133187956,0.9811818803406085,0.9587753092466546,0.9999744302696265,0.999773369507663
2026,cd,64,32,0.9998833097595473,0.9993206111210318,0.9752867787178083,0.9614229806941734,0.9999639539777533,0.9997341182530536
2026,cd,64,64,0.9991988841741316,0.9929054597571076,0.9988432674845483,0.9948293140580984,0.9997587975662624,0.9978101106070337
2026,cd,64,128,0.9906520509193778,0.9478284341175592,0.9898258870166177,0.9540201377078712,0.9941419714885429,0.9638863972296862
2026,cd,128,16,0.9999076862745098,0.9994253350488398,0.9780340127941177,0.9540643153227027,0.9999869180166886,0.9998874503842574
2026,cd,128,32,0.9998739588244538,0.9992744603868149,0.9875016697637069,0.9710959708736563,0.9999724058351139,0.99978964448695
2026,cd,128,64,0.9991884331290272,0.9949172762720343,0.9998657442597949,0.9992708373664952,0.999766811428881,0.9984020146731608
2026,cd,128,128,0.9977472890146157,0.982731370847759,0.9995083514873773,0.9971676103148663,0.9992351026889019,0.9938032948385572
2042,cd,16,16,0.9668239215686273,0.8748137695576581,0.9531672531687735,0.8488325598522868,0.9719100382438132,0.8809420942989306
2042,cd,16,32,0.8863261826182618,0.6294436181991035,0.8824045409626818,0.6314994543701753,0.8998719319929193,0.6431348895303513
2042,cd,16,64,0.8474602388810308,0.5210978657591754,0.8526038841006072,0.5412881497274717,0.8668371942234381,0.5404964857728591
2042,cd,16,128,0.8300379145057364,0.4647666443052778,0.8404097803759779,0.4944365397789713,0.8515136124864116,0.485371555277792
2042,cd,32,16,0.9998958431372548,0.9993562711412349,0.9802182673835395,0.9563945374566712,0.9999856871571889,0.9998791070607659
2042,cd,32,32,0.9857571900047147,0.9424078704770738,0.9742807549687813,0.9187131794173731,0.9894889574132186,0.9521600800979917
2042,cd,32,64,0.8840335533553354,0.630462552980932,0.8811385015551861,0.6412256066644278,0.8998868936744188,0.6525338681992906
2042,cd,32,128,0.8467636335062076,0.5183939457098099,0.8541452843784326,0.543182285341741,0.8665349176919249,0.5406058489105791
2042,cd,64,16,0.9998677647058823,0.9991833270815942,0.9810007351793857,0.9580594941945065,0.999982349945133,0.9998534593618355
2042,cd,64,32,0.9993158101524438,0.9955149128922893,0.9906679926580542,0.9746115404230066,0.9998281195178309,0.9987705812130417
2042,cd,64,64,0.9923701870187018,0.9608903056883836,0.9898444957441466,0.9629859473407597,0.9962692446947058,0.9791549151983914
2042,cd,64,128,0.8760824296715386,0.6134097844019883,0.8805957522180854,0.6314551895538818,0.894354707751884,0.6376946211469492
2042,cd,128,16,0.9998276078431373,0.9988667017274355,0.9753163396773662,0.9509550657094977,0.9999794965631148,0.9998322916886989
2042,cd,128,32,0.9993990256168475,0.9962112081047056,0.9733103232577491,0.958602529145035,0.9998613752969784,0.9990386993045626
