seed,variant,latent_dim,window_size,AUC-ROC,AUC-PR,R-AUC-ROC,R-AUC-PR,VUS-ROC,VUS-PR
2026,cd,16,16,0.9923294901960785,0.9565450580436485,0.9685112237126692,0.9122139810177945,0.9931938931150814,0.9584032794007882
2026,cd,16,32,0.9331533867672482,0.7623902130996725,0.9185733950439489,0.740205218728452,0.945361243156341,0.7700219785238627
2026,cd,16,64,0.9369176489077478,0.7728194930049324,0.924418858061821,0.7481695329215934,0.9507415677387014,0.77903697718258
2026,cd,16,128,0.9347061920477764,0.7787741069544405,0.9234970940046715,0.7569676193924927,0.9486167214301741,0.7871130248614817
2026,cd,32,16,0.9939228235294119,0.9617700825240675,0.9714448172279873,0.9177027400967843,0.9944310424811224,0.9626011893852263
2026,cd,32,32,0.9420421970768506,0.792674659350374,0.9281757030450511,0.7670056944329533,0.9545111375740762,0.7993986749922132
2026,cd,32,64,0.9348264969354078,0.7706722022409166,0.9227690528511192,0.7488479964664752,0.9476687779499848,0.778659071734274
2026,cd,32,128,0.9423266540939809,0.7878453425360515,0.9276383352818677,0.7638814341047215,0.9532962698307731,0.7951962952335035
2026,cd,64,16,0.9935194509803922,0.9629429122345712,0.9696581601641944,0.9167840380787435,0.9941791332350178,0.9633452618047377
2026,cd,64,32,0.9361903190319032,0.782563870523404,0.9237968312017093,0.759282447787855,0.9509441172643953,0.7915482554395424
2026,cd,64,64,0.9423537639478233,0.7913798848975824,0.9280723804137611,0.766663106306466,0.9543487995182782,0.7987972029684395
2026,cd,64,128,0.9354366650950808,0.7797198474052527,0.9224390426629632,0.7545335090016927,0.9480746650494182,0.785923522465819
2026,cd,128,16,0.9913345098039216,0.9509956112841615,0.9676433197181211,0.9069166155604805,0.9924084059663815,0.9527692778663639
2026,cd,128,32,0.9429159987427315,0.789290973034469,0.9282055043145938,0.7638598741823714,0.9550188848727644,0.7962981710858597
2026,cd,128,64,0.930739627534182,0.7540964809220796,0.9187615255545396,0.73282696259381,0.9454376668067436,0.7621742657163599
2026,cd,128,128,0.938381030960239,0.7807969045901793,0.9261477769227956,0.757616323578756,0.9524647542642701,0.789246263518874
2042,cd,16,16,0.8407430588235294,0.5657644549069358,0.8472237204877977,0.5763279819288218,0.864653880735178,0.5828399706252175
2042,cd,16,32,0.7356212085494265,0.39826176690858,0.76610369717493,0.43157407861557995,0.7702461571888211,0.4220561027634278
2042,cd,16,64,0.7472957724343863,0.4066097980170988,0.774014161350031,0.43744483633458964,0.7804781908631309,0.42874383751610795
2042,cd,16,128,0.7325041254125412,0.40214958800673806,0.7568821540731636,0.4283171591379083,0.7641494714505598,0.42124716282281527
2042,cd,32,16,0.8684323137254902,0.6018203029325211,0.8697130191932864,0.6100041177207272,0.888098782799188,0.6184951718431234
2042,cd,32,32,0.7559638535282099,0.4156531148809247,0.780598628489521,0.446576937863616,0.7888940485042356,0.4392857943859317
2042,cd,32,64,0.7383433129027189,0.3840063221321718,0.7640151611843253,0.4155508562719711,0.7713382994748839,0.4055230252688939
2042,cd,32,128,0.7344743438629578,0.40280488965200634,0.7627821885269748,0.4330192513106914,0.7687751203031903,0.4252219754384098
2042,cd,64,16,0.8567300392156862,0.5864839195825676,0.8605339361431303,0.5966439812518214,0.8783721281022161,0.6045317797453481
2042,cd,64,32,0.7427670517051705,0.4001465251313417,0.7684833373910281,0.4306556426720565,0.7750844694868881,0.42205307184054086
2042,cd,64,64,0.7294015008643722,0.38258219747030536,0.7550845299802241,0.41350085298148925,0.7621332779120511,0.4048066146281494
2042,cd,64,128,0.742732869715543,0.4122653033948246,0.7699844818228463,0.4395932157509512,0.7761369199684619,0.4329539377500584
2042,cd,128,16,0.8654621568627452,0.5849998623674268,0.8660451636654338,0.5950956534626746,0.8845855973652196,0.6024630930771241
2042,cd,128,32,0.7467805280528051,0.4138018392173628,0.7715135352525028,0.44191118561989373,0.7793289940190068,0.4348374638254974
2042,cd,128,64,0.7340992849284929,0.39605075856279964,0.7615267429419219,0.42574324407877673,0.7680427845390315,0.41788926269666826
2042,cd,128,128,0.7508338048090524,0.4138928905057162,0.7766704709619604,0.44380039115846387,0.7841566983902475,0.43649255837611994
2067,cd,16,16,0.9415167843137255,0.7838414578660421,0.9339451711270322,0.7680339580039058,0.9542113821670148,0.792557359157354
2067,cd,16,32,0.79954400440044,0.4743643642746743,0.819434287941253,0.4965785240491176,0.829342516533529,0.4921566122447009
