seed,variant,latent_dim,window_size,AUC-ROC,AUC-PR,R-AUC-ROC,R-AUC-PR,VUS-ROC,VUS-PR
2042,ci,64,64,0.4679384724186705,0.16056148914990176,0.5395196636657624,0.20250826475155764,0.5157803471085969,0.18079059150619123
2042,ci,64,128,0.4718311331133114,0.16142261461958898,0.5391833312175734,0.20245397940659846,0.5178509734232454,0.18106523094505705
2042,ci,128,16,0.4749691764705882,0.15009890665376327,0.5376662934267432,0.18814330586440703,0.5182259745918419,0.1683388948528414
2042,ci,128,32,0.46728740374037403,0.15976552052920906,0.5364496173442656,0.20166297204622866,0.5144806358281261,0.1799983134270421
2042,ci,128,64,0.471710867515323,0.16093794062250702,0.5403484578430522,0.2014859131870027,0.5181934190524399,0.1809033377688232
2042,ci,128,128,0.4714052333804809,0.1625781373706734,0.54021541225252,0.2037589541493205,0.5182095162662682,0.1822390755936172
2067,ci,16,16,0.49273247058823527,0.149564829481393,0.5601917089590602,0.18849764281447723,0.5362329107432057,0.16624966282123052
2067,ci,16,32,0.487259115197234,0.1480468414078889,0.5567974057610808,0.18598694922198733,0.5315274924732282,0.1654384947999661
2067,ci,16,64,0.4863272434386296,0.1494194335133719,0.5530290453600232,0.18771562573303677,0.5281765531178346,0.1661441513224545
2067,ci,16,128,0.48645748860600346,0.1471942559007154,0.5568161799755861,0.18704357952080902,0.5310548645458969,0.16529490667631447
2067,ci,32,16,0.4942581176470588,0.1500166882192357,0.560709527054824,0.18819762573670334,0.5367801086662851,0.1662949965724757
2067,ci,32,32,0.4854892739273927,0.14762081715371947,0.5544355471163893,0.18589103330607795,0.529267871479273,0.16497632200648918
2067,ci,32,64,0.48434948137670913,0.1483239791853548,0.5508902753625032,0.18596644727409256,0.526488555315044,0.1653050005535643
2067,ci,32,128,0.48758812666980983,0.14799283715916434,0.557852183087236,0.18703439830324214,0.5316018342367905,0.16547319494820426
2067,ci,64,16,0.5005823921568627,0.1503815893556164,0.5656186748892842,0.18754491038247684,0.5430528511617798,0.1672622990075966
2067,ci,64,32,0.4846023495206664,0.14844454259926534,0.5527592834779157,0.18665838671138707,0.5274784833957818,0.1656664337264882
2067,ci,64,64,0.48169656608517997,0.14810641799164814,0.5507614677284492,0.18670095866333614,0.5249696489386062,0.16559933525007128
2067,ci,64,128,0.4839796086751532,0.14773668127058173,0.5544650019869843,0.18660345311900822,0.5283908992067282,0.16546562446506533
2067,ci,128,16,0.495509137254902,0.14880968145435222,0.5598743804948735,0.1858956144952717,0.5376874731030884,0.1656832623606158
2067,ci,128,32,0.4830828225679711,0.14810718352823107,0.5514426759695187,0.18613898429498588,0.5265861253687554,0.16541600227505338
2067,ci,128,64,0.4840337498035518,0.14887085055019655,0.5522906090435348,0.18717882855104975,0.5270276466534474,0.16608734764605385
2067,ci,128,128,0.4837527895646708,0.14871199073676833,0.5519265563785418,0.18707353710149144,0.5266614694911871,0.16576593244758814
